season,week,celebrity_name,ballroom_partner,celebrity_industry,celebrity_age_during_season,results,placement,eliminated_week_num,total_judge_score,judge_count,is_eliminated,max_week,is_final
12,3,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,21.0,3,False,9,False
12,3,Romeo,Chelsie Hightower,Singer/Rapper,21,Eliminated Week 8,5,8.0,20.0,3,False,9,False
12,3,Sugar Ray Leonard,Anna Trebunskaya,Athlete,54,Eliminated Week 4,9,4.0,20.0,3,False,9,False
12,3,Wendy Williams,Tony Dovolani,TV Personality,46,Eliminated Week 3,10,3.0,15.0,3,True,9,False
12,4,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,25.0,3,False,9,False
12,4,Chris Jericho,Cheryl Burke,Athlete,40,Eliminated Week 6,7,6.0,23.0,3,False,9,False
12,4,Petra Nemcova,Dmitry Chaplin,Model,31,Eliminated Week 5,8,5.0,23.0,3,False,9,False
12,4,Romeo,Chelsie Hightower,Singer/Rapper,21,Eliminated Week 8,5,8.0,23.0,3,False,9,False
12,4,Sugar Ray Leonard,Anna Trebunskaya,Athlete,54,Eliminated Week 4,9,4.0,21.0,3,True,9,False
12,4,Kendra Wilkinson,Louis van Amstel,TV Personality,25,Eliminated Week 7,6,7.0,18.0,3,False,9,False
12,5,Chris Jericho,Cheryl Burke,Athlete,40,Eliminated Week 6,7,6.0,26.0,3,False,9,False
12,5,Romeo,Chelsie Hightower,Singer/Rapper,21,Eliminated Week 8,5,8.0,26.0,3,False,9,False
12,5,Kendra Wilkinson,Louis van Amstel,TV Personality,25,Eliminated Week 7,6,7.0,22.0,3,False,9,False
12,5,Petra Nemcova,Dmitry Chaplin,Model,31,Eliminated Week 5,8,5.0,22.0,3,True,9,False
12,5,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,22.0,3,False,9,False
12,6,Romeo,Chelsie Hightower,Singer/Rapper,21,Eliminated Week 8,5,8.0,28.0,3,False,9,False
12,6,Kendra Wilkinson,Louis van Amstel,TV Personality,25,Eliminated Week 7,6,7.0,25.0,3,False,9,False
12,6,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,24.0,3,False,9,False
12,6,Chris Jericho,Cheryl Burke,Athlete,40,Eliminated Week 6,7,6.0,22.0,3,True,9,False
12,7,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,33.0,4,False,9,False
12,7,Kendra Wilkinson,Louis van Amstel,TV Personality,25,Eliminated Week 7,6,7.0,30.5,4,True,9,False
12,7,Romeo,Chelsie Hightower,Singer/Rapper,21,Eliminated Week 8,5,8.0,30.0,4,False,9,False
12,8,Romeo,Chelsie Hightower,Singer/Rapper,21,Eliminated Week 8,5,8.0,26.0,3,True,9,False
12,8,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,23.0,3,False,9,False
12,9,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,24.0,3,True,9,True
13,1,Chynna Phillips,Tony Dovolani,Singer/Rapper,43,Eliminated Week 4,9,4.0,22.0,3,False,9,False
13,1,Hope Solo,Maksim Chmerkoskiy,Athlete,30,Eliminated Week 9,4,9.0,21.0,3,False,9,False
13,1,Kristin Cavallari,Mark Ballas,TV Personality,24,Eliminated Week 3,10,3.0,19.0,3,False,9,False
13,1,David Arquette,Kym Johnson,Actor/Actress,40,Eliminated Week 7,6,7.0,18.0,3,False,9,False
13,1,Carson Kressley,Anna Trebunskaya,TV Personality,41,Eliminated Week 5,8,5.0,17.0,3,False,9,False
13,1,Chaz Bono,Lacey Schwimmer,TV Personality,42,Eliminated Week 6,7,6.0,17.0,3,False,9,False
13,1,Nancy Grace,Tristan MacManus,TV Personality,51,Eliminated Week 8,5,8.0,16.0,3,False,9,False
13,1,Elisabetta Canalis,Valentin Chmerkovskiy,Actor/Actress,33,Eliminated Week 2,11,2.0,15.0,3,False,9,False
13,1,Metta World Peace (Ron),Peta Murgatroyd,Athlete,31,Eliminated Week 1,12,1.0,14.0,3,True,9,False
13,2,Kristin Cavallari,Mark Ballas,TV Personality,24,Eliminated Week 3,10,3.0,22.0,3,False,9,False
13,2,Chynna Phillips,Tony Dovolani,Singer/Rapper,43,Eliminated Week 4,9,4.0,21.0,3,False,9,False
13,2,Elisabetta Canalis,Valentin Chmerkovskiy,Actor/Actress,33,Eliminated Week 2,11,2.0,21.0,3,True,9,False
13,2,Nancy Grace,Tristan MacManus,TV Personality,51,Eliminated Week 8,5,8.0,21.0,3,False,9,False
13,2,Hope Solo,Maksim Chmerkoskiy,Athlete,30,Eliminated Week 9,4,9.0,19.0,3,False,9,False
13,2,Carson Kressley,Anna Trebunskaya,TV Personality,41,Eliminated Week 5,8,5.0,18.0,3,False,9,False
13,2,David Arquette,Kym Johnson,Actor/Actress,40,Eliminated Week 7,6,7.0,18.0,3,False,9,False
13,2,Chaz Bono,Lacey Schwimmer,TV Personality,42,Eliminated Week 6,7,6.0,17.0,3,False,9,False
13,3,Chynna Phillips,Tony Dovolani,Singer/Rapper,43,Eliminated Week 4,9,4.0,26.0,3,False,9,False
13,3,David Arquette,Kym Johnson,Actor/Actress,40,Eliminated Week 7,6,7.0,24.0,3,False,9,False
13,3,Hope Solo,Maksim Chmerkoskiy,Athlete,30,Eliminated Week 9,4,9.0,24.0,3,False,9,False
13,3,Kristin Cavallari,Mark Ballas,TV Personality,24,Eliminated Week 3,10,3.0,24.0,3,True,9,False
13,3,Carson Kressley,Anna Trebunskaya,TV Personality,41,Eliminated Week 5,8,5.0,23.0,3,False,9,False
13,3,Nancy Grace,Tristan MacManus,TV Personality,51,Eliminated Week 8,5,8.0,21.0,3,False,9,False
13,3,Chaz Bono,Lacey Schwimmer,TV Personality,42,Eliminated Week 6,7,6.0,18.0,3,False,9,False
13,4,Hope Solo,Maksim Chmerkoskiy,Athlete,30,Eliminated Week 9,4,9.0,24.0,3,False,9,False
13,4,David Arquette,Kym Johnson,Actor/Actress,40,Eliminated Week 7,6,7.0,23.0,3,False,9,False
13,4,Chaz Bono,Lacey Schwimmer,TV Personality,42,Eliminated Week 6,7,6.0,21.0,3,False,9,False
13,4,Chynna Phillips,Tony Dovolani,Singer/Rapper,43,Eliminated Week 4,9,4.0,21.0,3,True,9,False
13,4,Nancy Grace,Tristan MacManus,TV Personality,51,Eliminated Week 8,5,8.0,21.0,3,False,9,False
13,4,Carson Kressley,Anna Trebunskaya,TV Personality,41,Eliminated Week 5,8,5.0,20.0,3,False,9,False
13,5,David Arquette,Kym Johnson,Actor/Actress,40,Eliminated Week 7,6,7.0,25.0,3,False,9,False
13,5,Hope Solo,Maksim Chmerkoskiy,Athlete,30,Eliminated Week 9,4,9.0,24.0,3,False,9,False
13,5,Nancy Grace,Tristan MacManus,TV Personality,51,Eliminated Week 8,5,8.0,22.0,3,False,9,False
13,5,Chaz Bono,Lacey Schwimmer,TV Personality,42,Eliminated Week 6,7,6.0,21.0,3,False,9,False
13,5,Carson Kressley,Anna Trebunskaya,TV Personality,41,Eliminated Week 5,8,5.0,19.0,3,True,9,False
13,6,Nancy Grace,Tristan MacManus,TV Personality,51,Eliminated Week 8,5,8.0,24.0,3,False,9,False
13,6,David Arquette,Kym Johnson,Actor/Actress,40,Eliminated Week 7,6,7.0,23.0,3,False,9,False
13,6,Hope Solo,Maksim Chmerkoskiy,Athlete,30,Eliminated Week 9,4,9.0,20.0,3,False,9,False
13,6,Chaz Bono,Lacey Schwimmer,TV Personality,42,Eliminated Week 6,7,6.0,19.0,3,True,9,False
13,7,Hope Solo,Maksim Chmerkoskiy,Athlete,30,Eliminated Week 9,4,9.0,25.0,3,False,9,False
13,7,David Arquette,Kym Johnson,Actor/Actress,40,Eliminated Week 7,6,7.0,23.5,3,True,9,False
13,7,Nancy Grace,Tristan MacManus,TV Personality,51,Eliminated Week 8,5,8.0,22.0,3,False,9,False
13,8,Hope Solo,Maksim Chmerkoskiy,Athlete,30,Eliminated Week 9,4,9.0,26.0,3,False,9,False
13,8,Nancy Grace,Tristan MacManus,TV Personality,51,Eliminated Week 8,5,8.0,22.0,3,True,9,False
13,9,Hope Solo,Maksim Chmerkoskiy,Athlete,30,Eliminated Week 9,4,9.0,24.4998,3,True,9,True
14,1,Jaleel White,Kym Johnson,Actor/Actress,35,Eliminated Week 7,7,7.0,26.0,3,False,9,False
14,1,Gladys Knight,Tristan MacManus,Singer/Rapper,67,Eliminated Week 6,8,6.0,23.0,3,False,9,False
14,1,Jack Wagner,Anna Trebunskaya,Actor/Actress,52,Eliminated Week 3,11,3.0,23.0,3,False,9,False
14,1,Roshon Fegan,Chelsie Hightower,Actor/Actress,20,Eliminated Week 8,6,8.0,23.0,3,False,9,False
14,1,Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,44,Eliminated Week 4,10,4.0,23.0,3,False,9,False
14,1,Maria Menounos,Derek Hough,TV Personality,33,Eliminated Week 9,4,9.0,21.0,3,False,9,False
14,1,Gavin DeGraw,Karina Smirnoff,Singer/Rapper,35,Eliminated Week 5,9,5.0,20.0,3,False,9,False
14,1,Martina Navratilova,Tony Dovolani,Athlete,55,Eliminated Week 2,12,2.0,20.0,3,False,9,False
14,1,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,47,Eliminated Week 8,5,8.0,20.0,3,False,9,False
14,2,Roshon Fegan,Chelsie Hightower,Actor/Actress,20,Eliminated Week 8,6,8.0,26.0,3,False,9,False
14,2,Maria Menounos,Derek Hough,TV Personality,33,Eliminated Week 9,4,9.0,25.0,3,False,9,False
14,2,Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,44,Eliminated Week 4,10,4.0,23.0,3,False,9,False
14,2,Jaleel White,Kym Johnson,Actor/Actress,35,Eliminated Week 7,7,7.0,22.0,3,False,9,False
14,2,Gavin DeGraw,Karina Smirnoff,Singer/Rapper,35,Eliminated Week 5,9,5.0,21.0,3,False,9,False
14,2,Jack Wagner,Anna Trebunskaya,Actor/Actress,52,Eliminated Week 3,11,3.0,21.0,3,False,9,False
14,2,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,47,Eliminated Week 8,5,8.0,20.0,3,False,9,False
14,2,Gladys Knight,Tristan MacManus,Singer/Rapper,67,Eliminated Week 6,8,6.0,19.0,3,False,9,False
14,2,Martina Navratilova,Tony Dovolani,Athlete,55,Eliminated Week 2,12,2.0,17.0,3,True,9,False
14,3,Maria Menounos,Derek Hough,TV Personality,33,Eliminated Week 9,4,9.0,27.0,3,False,9,False
14,3,Jaleel White,Kym Johnson,Actor/Actress,35,Eliminated Week 7,7,7.0,25.0,3,False,9,False
14,3,Roshon Fegan,Chelsie Hightower,Actor/Actress,20,Eliminated Week 8,6,8.0,25.0,3,False,9,False
14,3,Gavin DeGraw,Karina Smirnoff,Singer/Rapper,35,Eliminated Week 5,9,5.0,24.0,3,False,9,False
14,3,Gladys Knight,Tristan MacManus,Singer/Rapper,67,Eliminated Week 6,8,6.0,24.0,3,False,9,False
14,3,Jack Wagner,Anna Trebunskaya,Actor/Actress,52,Eliminated Week 3,11,3.0,24.0,3,True,9,False
14,3,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,47,Eliminated Week 8,5,8.0,24.0,3,False,9,False
14,3,Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,44,Eliminated Week 4,10,4.0,24.0,3,False,9,False
14,4,Maria Menounos,Derek Hough,TV Personality,33,Eliminated Week 9,4,9.0,26.0,3,False,9,False
14,4,Roshon Fegan,Chelsie Hightower,Actor/Actress,20,Eliminated Week 8,6,8.0,26.0,3,False,9,False
14,4,Gavin DeGraw,Karina Smirnoff,Singer/Rapper,35,Eliminated Week 5,9,5.0,23.0,3,False,9,False
14,4,Jaleel White,Kym Johnson,Actor/Actress,35,Eliminated Week 7,7,7.0,22.0,3,False,9,False
14,4,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,47,Eliminated Week 8,5,8.0,22.0,3,False,9,False
14,4,Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,44,Eliminated Week 4,10,4.0,21.0,3,True,9,False
14,4,Gladys Knight,Tristan MacManus,Singer/Rapper,67,Eliminated Week 6,8,6.0,20.0,3,False,9,False
14,5,Maria Menounos,Derek Hough,TV Personality,33,Eliminated Week 9,4,9.0,27.0,3,False,9,False
14,5,Roshon Fegan,Chelsie Hightower,Actor/Actress,20,Eliminated Week 8,6,8.0,26.0,3,False,9,False
14,5,Jaleel White,Kym Johnson,Actor/Actress,35,Eliminated Week 7,7,7.0,24.0,3,False,9,False
14,5,Gladys Knight,Tristan MacManus,Singer/Rapper,67,Eliminated Week 6,8,6.0,22.0,3,False,9,False
14,5,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,47,Eliminated Week 8,5,8.0,21.0,3,False,9,False
14,5,Gavin DeGraw,Karina Smirnoff,Singer/Rapper,35,Eliminated Week 5,9,5.0,19.0,3,True,9,False
14,6,Jaleel White,Kym Johnson,Actor/Actress,35,Eliminated Week 7,7,7.0,36.9998,3,False,9,False
14,6,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,47,Eliminated Week 8,5,8.0,30.0,3,False,9,False
14,6,Maria Menounos,Derek Hough,TV Personality,33,Eliminated Week 9,4,9.0,29.999899999999997,3,False,9,False
14,6,Roshon Fegan,Chelsie Hightower,Actor/Actress,20,Eliminated Week 8,6,8.0,27.9998,3,False,9,False
14,6,Gladys Knight,Tristan MacManus,Singer/Rapper,67,Eliminated Week 6,8,6.0,24.0,3,True,9,False
14,7,Maria Menounos,Derek Hough,TV Personality,33,Eliminated Week 9,4,9.0,28.5,3,False,9,False
14,7,Roshon Fegan,Chelsie Hightower,Actor/Actress,20,Eliminated Week 8,6,8.0,26.0,3,False,9,False
14,7,Jaleel White,Kym Johnson,Actor/Actress,35,Eliminated Week 7,7,7.0,25.5,3,True,9,False
14,7,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,47,Eliminated Week 8,5,8.0,23.5,3,False,9,False
14,8,Roshon Fegan,Chelsie Hightower,Actor/Actress,20,Eliminated Week 8,6,8.0,28.0,3,True,9,False
14,8,Maria Menounos,Derek Hough,TV Personality,33,Eliminated Week 9,4,9.0,26.5,3,False,9,False
14,8,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,47,Eliminated Week 8,5,8.0,25.5,3,True,9,False
14,9,Maria Menounos,Derek Hough,TV Personality,33,Eliminated Week 9,4,9.0,29.5,3,True,9,True
15,1,Emmitt Smith,Cheryl Burke,Athlete,43,Eliminated Week 9,4,9.0,24.5,3,False,9,False
15,1,Gilles Marini,Peta Murgatroyd,Actor/Actress,36,Eliminated Week 8,6,8.0,24.0,3,False,9,False
15,1,Sabrina Bryan,Louis van Amstel,Actor/Actress,28,Eliminated Week 6,8,6.0,22.5,3,False,9,False
15,1,Apolo Anton Ohno,Karina Smirnoff,Athlete,30,Eliminated Week 9,5,9.0,22.0,3,False,9,False
15,1,Drew Lachey,Anna Trebunskaya,Singer/Rapper,36,Eliminated Week 3,11,3.0,21.5,3,False,9,False
15,1,Helio Castroneves,Chelsie Hightower,Racing Driver,37,Eliminated Week 3,10,3.0,21.5,3,False,9,False
15,1,Joey Fatone,Kym Johnson,Singer/Rapper,35,Eliminated Week 2,12,2.0,20.5,3,False,9,False
15,1,Bristol Palin,Mark Ballas,TV Personality,21,Eliminated Week 4,9,4.0,19.5,3,False,9,False
15,1,Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,61,Eliminated Week 8,7,8.0,19.0,3,False,9,False
15,1,Pamela Anderson,Tristan MacManus,Model,45,Eliminated Week 1,13,1.0,17.0,3,True,9,False
15,2,Sabrina Bryan,Louis van Amstel,Actor/Actress,28,Eliminated Week 6,8,6.0,26.0,3,False,9,False
15,2,Gilles Marini,Peta Murgatroyd,Actor/Actress,36,Eliminated Week 8,6,8.0,25.5,3,False,9,False
15,2,Apolo Anton Ohno,Karina Smirnoff,Athlete,30,Eliminated Week 9,5,9.0,24.5,3,False,9,False
15,2,Helio Castroneves,Chelsie Hightower,Racing Driver,37,Eliminated Week 3,10,3.0,23.0,3,False,9,False
15,2,Drew Lachey,Anna Trebunskaya,Singer/Rapper,36,Eliminated Week 3,11,3.0,22.5,3,False,9,False
15,2,Emmitt Smith,Cheryl Burke,Athlete,43,Eliminated Week 9,4,9.0,22.5,3,False,9,False
15,2,Joey Fatone,Kym Johnson,Singer/Rapper,35,Eliminated Week 2,12,2.0,22.5,3,True,9,False
15,2,Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,61,Eliminated Week 8,7,8.0,21.0,3,False,9,False
15,2,Bristol Palin,Mark Ballas,TV Personality,21,Eliminated Week 4,9,4.0,18.0,3,False,9,False
15,3,Apolo Anton Ohno,Karina Smirnoff,Athlete,30,Eliminated Week 9,5,9.0,25.5,3,False,9,False
15,3,Gilles Marini,Peta Murgatroyd,Actor/Actress,36,Eliminated Week 8,6,8.0,25.5,3,False,9,False
15,3,Helio Castroneves,Chelsie Hightower,Racing Driver,37,Eliminated Week 3,10,3.0,25.5,3,True,9,False
15,3,Sabrina Bryan,Louis van Amstel,Actor/Actress,28,Eliminated Week 6,8,6.0,25.5,3,False,9,False
15,3,Emmitt Smith,Cheryl Burke,Athlete,43,Eliminated Week 9,4,9.0,25.0,3,False,9,False
15,3,Drew Lachey,Anna Trebunskaya,Singer/Rapper,36,Eliminated Week 3,11,3.0,24.0,3,True,9,False
15,3,Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,61,Eliminated Week 8,7,8.0,24.0,3,False,9,False
15,3,Bristol Palin,Mark Ballas,TV Personality,21,Eliminated Week 4,9,4.0,22.5,3,False,9,False
15,4,Gilles Marini,Peta Murgatroyd,Actor/Actress,36,Eliminated Week 8,6,8.0,39.5,4,False,9,False
15,4,Emmitt Smith,Cheryl Burke,Athlete,43,Eliminated Week 9,4,9.0,36.0,4,False,9,False
15,4,Sabrina Bryan,Louis van Amstel,Actor/Actress,28,Eliminated Week 6,8,6.0,35.5,4,False,9,False
15,4,Apolo Anton Ohno,Karina Smirnoff,Athlete,30,Eliminated Week 9,5,9.0,34.5,4,False,9,False
15,4,Bristol Palin,Mark Ballas,TV Personality,21,Eliminated Week 4,9,4.0,32.0,4,True,9,False
15,4,Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,61,Eliminated Week 8,7,8.0,30.0,4,False,9,False
15,5,Sabrina Bryan,Louis van Amstel,Actor/Actress,28,Eliminated Week 6,8,6.0,29.25,3,False,9,False
15,5,Apolo Anton Ohno,Karina Smirnoff,Athlete,30,Eliminated Week 9,5,9.0,28.25,3,False,9,False
15,5,Gilles Marini,Peta Murgatroyd,Actor/Actress,36,Eliminated Week 8,6,8.0,28.25,3,False,9,False
15,5,Emmitt Smith,Cheryl Burke,Athlete,43,Eliminated Week 9,4,9.0,28.0,3,False,9,False
15,5,Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,61,Eliminated Week 8,7,8.0,26.25,3,False,9,False
15,6,Apolo Anton Ohno,Karina Smirnoff,Athlete,30,Eliminated Week 9,5,9.0,30.0,3,False,9,False
15,6,Sabrina Bryan,Louis van Amstel,Actor/Actress,28,Eliminated Week 6,8,6.0,30.0,3,True,9,False
15,6,Gilles Marini,Peta Murgatroyd,Actor/Actress,36,Eliminated Week 8,6,8.0,27.5,3,False,9,False
15,6,Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,61,Eliminated Week 8,7,8.0,27.5,3,False,9,False
15,6,Emmitt Smith,Cheryl Burke,Athlete,43,Eliminated Week 9,4,9.0,26.5,3,False,9,False
15,7,Emmitt Smith,Cheryl Burke,Athlete,43,Eliminated Week 9,4,9.0,34.4999,3,False,9,False
15,7,Gilles Marini,Peta Murgatroyd,Actor/Actress,36,Eliminated Week 8,6,8.0,33.4998,3,False,9,False
15,7,Apolo Anton Ohno,Karina Smirnoff,Athlete,30,Eliminated Week 9,5,9.0,33.0,3,False,9,False
15,7,Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,61,Eliminated Week 8,7,8.0,27.999899999999997,3,False,9,False
15,8,Apolo Anton Ohno,Karina Smirnoff,Athlete,30,Eliminated Week 9,5,9.0,29.2777,3,False,9,False
15,8,Gilles Marini,Peta Murgatroyd,Actor/Actress,36,Eliminated Week 8,6,8.0,29.2777,3,True,9,False
15,8,Emmitt Smith,Cheryl Burke,Athlete,43,Eliminated Week 9,4,9.0,29.0554,3,False,9,False
15,8,Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,61,Eliminated Week 8,7,8.0,25.5,3,True,9,False
15,9,Apolo Anton Ohno,Karina Smirnoff,Athlete,30,Eliminated Week 9,5,9.0,28.610999999999997,3,True,9,True
15,9,Emmitt Smith,Cheryl Burke,Athlete,43,Eliminated Week 9,4,9.0,27.0,3,True,9,True
16,1,Alexandra Raisman,Mark Ballas,Athlete,18,Eliminated Week 10,4,10.0,21.0,3,False,10,False
16,1,Ingo Rademacher,Kym Johnson,Actor/Actress,41,Eliminated Week 9,5,9.0,20.0,3,False,10,False
16,1,Sean Lowe,Peta Murgatroyd,TV Personality,29,Eliminated Week 8,6,8.0,19.0,3,False,10,False
16,1,Lisa Vanderpump,Gleb Savchenko,TV Personality,52,Eliminated Week 4,10,4.0,18.0,3,False,10,False
16,1,Victor Ortiz,Lindsay Arnold,Athlete,26,Eliminated Week 6,8,6.0,18.0,3,False,10,False
16,1,Wynonna Judd,Tony Dovolani,Singer/Rapper,48,Eliminated Week 3,11,3.0,18.0,3,False,10,False
16,1,Andy Dick,Sharna Burgess,Comedian,47,Eliminated Week 7,7,7.0,17.0,3,False,10,False
16,1,D. L. Hughley,Cheryl Burke,Comedian,50,Eliminated Week 5,9,5.0,12.0,3,False,10,False
16,2,Alexandra Raisman,Mark Ballas,Athlete,18,Eliminated Week 10,4,10.0,24.0,3,False,10,False
16,2,Andy Dick,Sharna Burgess,Comedian,47,Eliminated Week 7,7,7.0,20.0,3,False,10,False
16,2,Ingo Rademacher,Kym Johnson,Actor/Actress,41,Eliminated Week 9,5,9.0,20.0,3,False,10,False
16,2,Sean Lowe,Peta Murgatroyd,TV Personality,29,Eliminated Week 8,6,8.0,20.0,3,False,10,False
16,2,Lisa Vanderpump,Gleb Savchenko,TV Personality,52,Eliminated Week 4,10,4.0,18.0,3,False,10,False
16,2,Victor Ortiz,Lindsay Arnold,Athlete,26,Eliminated Week 6,8,6.0,18.0,3,False,10,False
16,2,Wynonna Judd,Tony Dovolani,Singer/Rapper,48,Eliminated Week 3,11,3.0,18.0,3,False,10,False
16,2,D. L. Hughley,Cheryl Burke,Comedian,50,Eliminated Week 5,9,5.0,16.0,3,False,10,False
16,3,Alexandra Raisman,Mark Ballas,Athlete,18,Eliminated Week 10,4,10.0,23.0,3,False,10,False
16,3,Victor Ortiz,Lindsay Arnold,Athlete,26,Eliminated Week 6,8,6.0,23.0,3,False,10,False
16,3,Ingo Rademacher,Kym Johnson,Actor/Actress,41,Eliminated Week 9,5,9.0,21.0,3,False,10,False
16,3,Lisa Vanderpump,Gleb Savchenko,TV Personality,52,Eliminated Week 4,10,4.0,21.0,3,False,10,False
16,3,Sean Lowe,Peta Murgatroyd,TV Personality,29,Eliminated Week 8,6,8.0,21.0,3,False,10,False
16,3,Andy Dick,Sharna Burgess,Comedian,47,Eliminated Week 7,7,7.0,18.0,3,False,10,False
16,3,D. L. Hughley,Cheryl Burke,Comedian,50,Eliminated Week 5,9,5.0,16.0,3,False,10,False
16,3,Wynonna Judd,Tony Dovolani,Singer/Rapper,48,Eliminated Week 3,11,3.0,15.0,3,True,10,False
16,4,Alexandra Raisman,Mark Ballas,Athlete,18,Eliminated Week 10,4,10.0,27.0,3,False,10,False
16,4,Ingo Rademacher,Kym Johnson,Actor/Actress,41,Eliminated Week 9,5,9.0,23.0,3,False,10,False
16,4,Andy Dick,Sharna Burgess,Comedian,47,Eliminated Week 7,7,7.0,21.0,3,False,10,False
16,4,D. L. Hughley,Cheryl Burke,Comedian,50,Eliminated Week 5,9,5.0,21.0,3,False,10,False
16,4,Sean Lowe,Peta Murgatroyd,TV Personality,29,Eliminated Week 8,6,8.0,20.0,3,False,10,False
16,4,Lisa Vanderpump,Gleb Savchenko,TV Personality,52,Eliminated Week 4,10,4.0,18.0,3,True,10,False
16,4,Victor Ortiz,Lindsay Arnold,Athlete,26,Eliminated Week 6,8,6.0,18.0,3,False,10,False
16,5,Alexandra Raisman,Mark Ballas,Athlete,18,Eliminated Week 10,4,10.0,25.0,3,False,10,False
16,5,Sean Lowe,Peta Murgatroyd,TV Personality,29,Eliminated Week 8,6,8.0,24.0,3,False,10,False
16,5,Ingo Rademacher,Kym Johnson,Actor/Actress,41,Eliminated Week 9,5,9.0,21.0,3,False,10,False
16,5,Victor Ortiz,Lindsay Arnold,Athlete,26,Eliminated Week 6,8,6.0,21.0,3,False,10,False
16,5,Andy Dick,Sharna Burgess,Comedian,47,Eliminated Week 7,7,7.0,18.0,3,False,10,False
16,5,D. L. Hughley,Cheryl Burke,Comedian,50,Eliminated Week 5,9,5.0,18.0,3,True,10,False
16,6,Alexandra Raisman,Mark Ballas,Athlete,18,Eliminated Week 10,4,10.0,26.0,3,False,10,False
16,6,Ingo Rademacher,Kym Johnson,Actor/Actress,41,Eliminated Week 9,5,9.0,23.0,3,False,10,False
16,6,Sean Lowe,Peta Murgatroyd,TV Personality,29,Eliminated Week 8,6,8.0,23.0,3,False,10,False
16,6,Andy Dick,Sharna Burgess,Comedian,47,Eliminated Week 7,7,7.0,21.5,3,False,10,False
16,6,Victor Ortiz,Lindsay Arnold,Athlete,26,Eliminated Week 6,8,6.0,20.0,3,True,10,False
16,7,Alexandra Raisman,Mark Ballas,Athlete,18,Eliminated Week 10,4,10.0,32.0,3,False,10,False
16,7,Ingo Rademacher,Kym Johnson,Actor/Actress,41,Eliminated Week 9,5,9.0,25.0,3,False,10,False
16,7,Sean Lowe,Peta Murgatroyd,TV Personality,29,Eliminated Week 8,6,8.0,24.0,3,False,10,False
16,7,Andy Dick,Sharna Burgess,Comedian,47,Eliminated Week 7,7,7.0,17.0,3,True,10,False
16,8,Alexandra Raisman,Mark Ballas,Athlete,18,Eliminated Week 10,4,10.0,28.0,3,False,10,False
16,8,Ingo Rademacher,Kym Johnson,Actor/Actress,41,Eliminated Week 9,5,9.0,24.0,3,False,10,False
16,8,Sean Lowe,Peta Murgatroyd,TV Personality,29,Eliminated Week 8,6,8.0,21.0,3,True,10,False
16,9,Alexandra Raisman,Mark Ballas,Athlete,18,Eliminated Week 10,4,10.0,29.5,3,False,10,False
16,9,Ingo Rademacher,Kym Johnson,Actor/Actress,41,Eliminated Week 9,5,9.0,25.5,3,True,10,False
16,10,Alexandra Raisman,Mark Ballas,Athlete,18,Eliminated Week 10,4,10.0,29.0,3,True,10,True
17,1,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,39,Eliminated Week 9,6,9.0,24.0,3,False,11,False
17,1,"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,25,Eliminated Week 7,8,7.0,23.0,3,False,11,False
17,1,Brant Daugherty,Peta Murgatroyd,Actor/Actress,28,Eliminated Week 8,7,8.0,22.0,3,False,11,False
17,1,Christina Milian,Mark Ballas,Singer/Rapper,31,Eliminated Week 5,9,5.0,22.0,3,False,11,False
17,1,Leah Remini,Tony Dovolani,Actor/Actress,43,Eliminated Week 10,5,10.0,21.0,3,False,11,False
17,1,Valerie Harper,Tristan MacManus,Actor/Actress,74,Eliminated Week 4,10,4.0,21.0,3,False,11,False
